timestamp,facility,total_consumption_kwh,grid_kwh,solar_kwh,wind_kwh,diesel_kwh,temperature_c,occupancy_percent
2026-03-13 00:50:28.894774,Hostel Block 2,153.28,91.97,0.0,12.26,3.07,33.3,80.88518270031166
2026-03-13 01:50:28.894774,Hostel Block 2,61.76,37.06,0.0,4.94,1.24,22.3,92.68454667781728
2026-03-13 02:50:28.894774,Hostel Block 2,50.95,30.57,0.0,4.08,1.02,31.1,87.07919836542499
2026-03-13 03:50:28.894774,Hostel Block 2,51.7,31.02,0.0,4.14,1.03,35.4,88.66728045836821
2026-03-13 04:50:28.894774,Hostel Block 2,62.31,37.39,0.0,4.98,1.25,37.5,92.56759745567017
2026-03-13 05:50:28.894774,Hostel Block 2,69.29,41.57,0.0,5.54,1.39,24.0,87.99482657999465
2026-03-13 06:50:28.894774,Hostel Block 2,82.17,49.3,0.0,6.57,1.64,36.5,84.3671176542726
2026-03-13 07:50:28.894774,Hostel Block 2,109.61,46.04,32.88,8.77,2.19,33.3,77.19894348890998
2026-03-13 08:50:28.894774,Hostel Block 2,134.91,56.66,40.47,10.79,2.7,35.0,75.04867681679173
2026-03-13 09:50:28.894774,Hostel Block 2,172.9,72.62,51.87,13.83,3.46,28.8,67.18221143245509
2026-03-13 10:50:28.894774,Hostel Block 2,172.51,72.45,51.75,13.8,3.45,30.8,53.41988929335561
2026-03-13 11:50:28.894774,Hostel Block 2,96.38,40.48,28.92,7.71,1.93,33.6,44.42045843402819
2026-03-13 12:50:28.894774,Hostel Block 2,78.38,32.92,23.52,6.27,1.57,31.7,36.51310004990766
2026-03-13 13:50:28.894774,Hostel Block 2,68.8,28.9,20.64,5.5,1.38,35.1,32.00232960727233
2026-03-13 14:50:28.894774,Hostel Block 2,66.15,27.78,19.84,5.29,1.32,28.6,24.616705286697808
2026-03-13 15:50:28.894774,Hostel Block 2,68.47,28.76,20.54,5.48,1.37,28.9,16.916353098231838
2026-03-13 16:50:28.894774,Hostel Block 2,62.49,26.24,18.75,5.0,1.25,22.1,22.199081657626465
2026-03-13 17:50:28.894774,Hostel Block 2,70.06,29.43,21.02,5.61,1.4,34.1,30.46446545838421
2026-03-13 18:50:28.894774,Hostel Block 2,100.15,42.06,30.05,8.01,2.0,23.4,39.29463537629696
2026-03-13 19:50:28.894774,Hostel Block 2,145.79,61.23,43.74,11.66,2.92,24.4,46.07125820884609
2026-03-13 20:50:28.894774,Hostel Block 2,193.29,115.97,0.0,15.46,3.87,32.9,54.84144778306474
2026-03-13 21:50:28.894774,Hostel Block 2,178.75,107.25,0.0,14.3,3.58,26.0,63.32893876250961
2026-03-13 22:50:28.894774,Hostel Block 2,228.34,137.01,0.0,18.27,4.57,32.2,73.22377096069089
2026-03-13 23:50:28.894774,Hostel Block 2,197.29,118.38,0.0,15.78,3.95,22.7,77.68211475272983
2026-03-14 00:50:28.894774,Hostel Block 2,180.99,108.59,0.0,14.48,3.62,29.6,80.43323823604149
2026-03-14 01:50:28.894774,Hostel Block 2,33.37,20.02,0.0,2.67,0.67,26.7,86.22828692684192
2026-03-14 02:50:28.894774,Hostel Block 2,38.23,22.94,0.0,3.06,0.76,30.2,93.59093122080125
2026-03-14 03:50:28.894774,Hostel Block 2,32.12,19.27,0.0,2.57,0.64,32.5,90.92740769083105
2026-03-14 04:50:28.894774,Hostel Block 2,38.94,23.37,0.0,3.12,0.78,37.2,86.48774712957857
2026-03-14 05:50:28.894774,Hostel Block 2,35.74,21.45,0.0,2.86,0.71,34.6,90.60684459282501
2026-03-14 06:50:28.894774,Hostel Block 2,40.15,24.09,0.0,3.21,0.8,22.5,89.55164269802525
2026-03-14 07:50:28.894774,Hostel Block 2,71.7,30.12,21.51,5.74,1.43,25.8,90.2281626859699
2026-03-14 08:50:28.894774,Hostel Block 2,104.18,43.76,31.25,8.33,2.08,22.4,82.81687515946471
2026-03-14 09:50:28.894774,Hostel Block 2,99.66,41.86,29.9,7.97,1.99,22.6,79.32892525073717
2026-03-14 10:50:28.894774,Hostel Block 2,81.44,34.21,24.43,6.52,1.63,30.8,83.10279069027223
2026-03-14 11:50:28.894774,Hostel Block 2,55.62,23.36,16.69,4.45,1.11,22.8,81.71381981738395
2026-03-14 12:50:28.894774,Hostel Block 2,38.89,16.33,11.67,3.11,0.78,34.2,75.04754593738556
2026-03-14 13:50:28.894774,Hostel Block 2,35.49,14.91,10.65,2.84,0.71,28.7,68.06059459258185
2026-03-14 14:50:28.894774,Hostel Block 2,40.36,16.95,12.11,3.23,0.81,33.5,66.76851153625624
2026-03-14 15:50:28.894774,Hostel Block 2,34.98,14.69,10.49,2.8,0.7,28.1,68.86287818145772
2026-03-14 16:50:28.894774,Hostel Block 2,41.85,17.58,12.56,3.35,0.84,29.7,71.60875682609358
2026-03-14 17:50:28.894774,Hostel Block 2,54.73,22.99,16.42,4.38,1.09,35.1,73.00025996942765
2026-03-14 18:50:28.894774,Hostel Block 2,65.29,27.42,19.59,5.22,1.31,26.3,78.90151469784655
2026-03-14 19:50:28.894774,Hostel Block 2,77.09,32.38,23.13,6.17,1.54,28.4,82.70401556014062
2026-03-14 20:50:28.894774,Hostel Block 2,112.8,67.68,0.0,9.02,2.26,27.7,80.03915110676624
2026-03-14 21:50:28.894774,Hostel Block 2,105.97,63.58,0.0,8.48,2.12,24.8,79.6100133995574
2026-03-14 22:50:28.894774,Hostel Block 2,132.9,79.74,0.0,10.63,2.66,37.2,80.68719631948909
2026-03-14 23:50:28.894774,Hostel Block 2,116.83,70.1,0.0,9.35,2.34,26.8,83.70973378367678
2026-03-15 00:50:28.894774,Hostel Block 2,118.48,71.09,0.0,9.48,2.37,32.1,85.45740260052023
2026-03-15 01:50:28.894774,Hostel Block 2,38.07,22.84,0.0,3.05,0.76,27.7,89.21354637506548
2026-03-15 02:50:28.894774,Hostel Block 2,38.61,23.17,0.0,3.09,0.77,33.0,94.68664047555936
2026-03-15 03:50:28.894774,Hostel Block 2,33.4,20.04,0.0,2.67,0.67,24.3,92.44809794845476
2026-03-15 04:50:28.894774,Hostel Block 2,39.67,23.8,0.0,3.17,0.79,22.6,92.34610926270851
2026-03-15 05:50:28.894774,Hostel Block 2,34.99,20.99,0.0,2.8,0.7,31.9,88.78024442667319
2026-03-15 06:50:28.894774,Hostel Block 2,40.83,24.5,0.0,3.27,0.82,24.6,91.04082947967426
2026-03-15 07:50:28.894774,Hostel Block 2,64.01,26.88,19.2,5.12,1.28,26.3,82.81726931919053
2026-03-15 08:50:28.894774,Hostel Block 2,90.32,37.94,27.1,7.23,1.81,22.9,83.38203260503592
2026-03-15 09:50:28.894774,Hostel Block 2,99.89,41.96,29.97,7.99,2.0,32.5,85.71100694760068
2026-03-15 10:50:28.894774,Hostel Block 2,93.25,39.17,27.98,7.46,1.87,34.4,76.56324534682217
2026-03-15 11:50:28.894774,Hostel Block 2,59.38,24.94,17.81,4.75,1.19,27.4,78.22672260288793
2026-03-15 12:50:28.894774,Hostel Block 2,50.35,21.15,15.11,4.03,1.01,36.4,79.00442515921347
2026-03-15 13:50:28.894774,Hostel Block 2,33.14,13.92,9.94,2.65,0.66,29.9,76.28386922025385
2026-03-15 14:50:28.894774,Hostel Block 2,34.27,14.39,10.28,2.74,0.69,24.4,69.25493175915426
2026-03-15 15:50:28.894774,Hostel Block 2,41.97,17.63,12.59,3.36,0.84,37.9,71.24758867503085
2026-03-15 16:50:28.894774,Hostel Block 2,41.55,17.45,12.47,3.32,0.83,35.7,74.44071458250929
2026-03-15 17:50:28.894774,Hostel Block 2,50.48,21.2,15.15,4.04,1.01,28.5,75.28860034550645
2026-03-15 18:50:28.894774,Hostel Block 2,59.34,24.92,17.8,4.75,1.19,23.2,72.94913647432679
2026-03-15 19:50:28.894774,Hostel Block 2,74.68,31.36,22.4,5.97,1.49,27.0,81.6585738233327
2026-03-15 20:50:28.894774,Hostel Block 2,114.34,68.61,0.0,9.15,2.29,29.9,80.12186398670372
2026-03-15 21:50:28.894774,Hostel Block 2,124.03,74.42,0.0,9.92,2.48,28.6,86.5816514984516
2026-03-15 22:50:28.894774,Hostel Block 2,138.16,82.9,0.0,11.05,2.76,24.0,89.63595876061414
2026-03-15 23:50:28.894774,Hostel Block 2,129.16,77.5,0.0,10.33,2.58,25.3,89.22556682173942
2026-03-16 00:50:28.894774,Hostel Block 2,102.3,61.38,0.0,8.18,2.05,29.2,86.32301857498545
2026-03-16 01:50:28.894774,Hostel Block 2,60.67,36.4,0.0,4.85,1.21,32.3,87.70633231517263
2026-03-16 02:50:28.894774,Hostel Block 2,54.86,32.92,0.0,4.39,1.1,27.2,90.26399767487356
2026-03-16 03:50:28.894774,Hostel Block 2,55.16,33.09,0.0,4.41,1.1,37.8,86.08185097810875
2026-03-16 04:50:28.894774,Hostel Block 2,53.02,31.81,0.0,4.24,1.06,22.1,92.97657465567445
2026-03-16 05:50:28.894774,Hostel Block 2,57.09,34.26,0.0,4.57,1.14,23.8,86.59103349743576
2026-03-16 06:50:28.894774,Hostel Block 2,82.32,49.39,0.0,6.59,1.65,33.8,87.27474375890216
2026-03-16 07:50:28.894774,Hostel Block 2,103.38,43.42,31.01,8.27,2.07,30.1,77.42447167840376
2026-03-16 08:50:28.894774,Hostel Block 2,167.67,70.42,50.3,13.41,3.35,36.6,74.76898581687914
2026-03-16 09:50:28.894774,Hostel Block 2,185.73,78.01,55.72,14.86,3.71,23.8,66.6214376853757
2026-03-16 10:50:28.894774,Hostel Block 2,140.71,59.1,42.21,11.26,2.81,28.9,56.61115959291981
2026-03-16 11:50:28.894774,Hostel Block 2,98.84,41.51,29.65,7.91,1.98,22.8,52.440515256028085
2026-03-16 12:50:28.894774,Hostel Block 2,63.72,26.76,19.12,5.1,1.27,22.1,41.05767729519073
2026-03-16 13:50:28.894774,Hostel Block 2,57.23,24.04,17.17,4.58,1.14,25.5,23.357250877279355
2026-03-16 14:50:28.894774,Hostel Block 2,56.4,23.69,16.92,4.51,1.13,24.0,21.69804814497833
2026-03-16 15:50:28.894774,Hostel Block 2,68.25,28.67,20.48,5.46,1.37,32.8,22.0391791086455
2026-03-16 16:50:28.894774,Hostel Block 2,68.5,28.77,20.55,5.48,1.37,33.4,19.872628662978485
2026-03-16 17:50:28.894774,Hostel Block 2,83.59,35.11,25.08,6.69,1.67,35.9,24.524162235637277
2026-03-16 18:50:28.894774,Hostel Block 2,104.29,43.8,31.29,8.34,2.09,28.9,35.74552490511849
2026-03-16 19:50:28.894774,Hostel Block 2,147.27,61.85,44.18,11.78,2.95,22.1,42.62288372996715
2026-03-16 20:50:28.894774,Hostel Block 2,155.44,93.26,0.0,12.44,3.11,29.5,54.23136732755834
2026-03-16 21:50:28.894774,Hostel Block 2,185.8,111.48,0.0,14.86,3.72,29.6,70.94850548310373
2026-03-16 22:50:28.894774,Hostel Block 2,207.75,124.65,0.0,16.62,4.15,24.8,76.22516083419632
2026-03-16 23:50:28.894774,Hostel Block 2,194.82,116.89,0.0,15.59,3.9,37.9,75.57839988039939
2026-03-17 00:50:28.894774,Hostel Block 2,151.93,91.16,0.0,12.15,3.04,33.6,88.91337959303306
2026-03-17 01:50:28.894774,Hostel Block 2,50.25,30.15,0.0,4.02,1.01,23.7,85.19201905164786
2026-03-17 02:50:28.894774,Hostel Block 2,66.24,39.74,0.0,5.3,1.32,25.1,93.027251798292
2026-03-17 03:50:28.894774,Hostel Block 2,53.98,32.39,0.0,4.32,1.08,30.2,88.52532392196893
2026-03-17 04:50:28.894774,Hostel Block 2,54.03,32.42,0.0,4.32,1.08,34.1,90.30887564412063
2026-03-17 05:50:28.894774,Hostel Block 2,69.67,41.8,0.0,5.57,1.39,32.5,87.56090270332537
2026-03-17 06:50:28.894774,Hostel Block 2,80.8,48.48,0.0,6.46,1.62,35.1,86.52601833363462
2026-03-17 07:50:28.894774,Hostel Block 2,101.47,42.62,30.44,8.12,2.03,37.0,83.87911978980439
2026-03-17 08:50:28.894774,Hostel Block 2,131.28,55.14,39.38,10.5,2.63,29.3,71.8493393194716
2026-03-17 09:50:28.894774,Hostel Block 2,189.8,79.72,56.94,15.18,3.8,36.7,66.94232064122511
2026-03-17 10:50:28.894774,Hostel Block 2,133.93,56.25,40.18,10.71,2.68,31.4,55.16770853245489
2026-03-17 11:50:28.894774,Hostel Block 2,93.6,39.31,28.08,7.49,1.87,24.8,52.41994720855895
2026-03-17 12:50:28.894774,Hostel Block 2,76.48,32.12,22.94,6.12,1.53,36.2,35.45459470074849
2026-03-17 13:50:28.894774,Hostel Block 2,71.06,29.84,21.32,5.68,1.42,23.0,24.195205967563354
2026-03-17 14:50:28.894774,Hostel Block 2,65.53,27.52,19.66,5.24,1.31,27.0,17.418408068283398
2026-03-17 15:50:28.894774,Hostel Block 2,57.71,24.24,17.31,4.62,1.15,36.2,16.19251422925811
2026-03-17 16:50:28.894774,Hostel Block 2,72.46,30.43,21.74,5.8,1.45,31.0,25.953646090487027
2026-03-17 17:50:28.894774,Hostel Block 2,80.38,33.76,24.11,6.43,1.61,27.7,25.303046487524796
2026-03-17 18:50:28.894774,Hostel Block 2,109.76,46.1,32.93,8.78,2.2,36.6,42.01292623645241
2026-03-17 19:50:28.894774,Hostel Block 2,146.9,61.7,44.07,11.75,2.94,37.0,44.649849329034154
2026-03-17 20:50:28.894774,Hostel Block 2,152.72,91.63,0.0,12.22,3.05,23.3,62.74321227791
2026-03-17 21:50:28.894774,Hostel Block 2,210.33,126.2,0.0,16.83,4.21,32.1,62.405190142733396
2026-03-17 22:50:28.894774,Hostel Block 2,207.94,124.76,0.0,16.64,4.16,27.3,73.61718905006396
2026-03-17 23:50:28.894774,Hostel Block 2,222.29,133.37,0.0,17.78,4.45,37.0,77.49528851164672
2026-03-18 00:50:28.894774,Hostel Block 2,168.0,100.8,0.0,13.44,3.36,32.2,80.8678411225629
2026-03-18 01:50:28.894774,Hostel Block 2,58.34,35.0,0.0,4.67,1.17,25.5,93.14964122424847
2026-03-18 02:50:28.894774,Hostel Block 2,49.73,29.84,0.0,3.98,0.99,33.5,93.5330030653692
2026-03-18 03:50:28.894774,Hostel Block 2,54.04,32.42,0.0,4.32,1.08,26.8,88.61857164095535
2026-03-18 04:50:28.894774,Hostel Block 2,57.15,34.29,0.0,4.57,1.14,32.8,92.84802074486011
2026-03-18 05:50:28.894774,Hostel Block 2,54.87,32.92,0.0,4.39,1.1,30.0,88.55476676789318
2026-03-18 06:50:28.894774,Hostel Block 2,69.78,41.87,0.0,5.58,1.4,23.1,80.47364264224404
2026-03-18 07:50:28.894774,Hostel Block 2,112.73,47.35,33.82,9.02,2.25,23.9,84.8760705960657
2026-03-18 08:50:28.894774,Hostel Block 2,173.87,73.02,52.16,13.91,3.48,32.9,75.68687761097047
2026-03-18 09:50:28.894774,Hostel Block 2,186.12,78.17,55.84,14.89,3.72,34.1,64.47470526102772
2026-03-18 10:50:28.894774,Hostel Block 2,151.18,63.49,45.35,12.09,3.02,28.9,62.841383833298
2026-03-18 11:50:28.894774,Hostel Block 2,120.25,50.51,36.08,9.62,2.41,31.7,50.51131444821598
2026-03-18 12:50:28.894774,Hostel Block 2,83.75,35.18,25.13,6.7,1.68,36.6,32.26938621710853
2026-03-18 13:50:28.894774,Hostel Block 2,69.05,29.0,20.71,5.52,1.38,38.0,30.77835493784559
2026-03-18 14:50:28.894774,Hostel Block 2,66.03,27.73,19.81,5.28,1.32,35.2,24.84426999444858
2026-03-18 15:50:28.894774,Hostel Block 2,54.21,22.77,16.26,4.34,1.08,37.7,22.03975448479389
2026-03-18 16:50:28.894774,Hostel Block 2,74.74,31.39,22.42,5.98,1.49,22.1,26.94342551445989
2026-03-18 17:50:28.894774,Hostel Block 2,78.8,33.09,23.64,6.3,1.58,25.8,26.32680398471868
2026-03-18 18:50:28.894774,Hostel Block 2,103.88,43.63,31.16,8.31,2.08,23.2,40.53494489761231
2026-03-18 19:50:28.894774,Hostel Block 2,129.92,54.57,38.98,10.39,2.6,25.0,44.620630347676375
2026-03-18 20:50:28.894774,Hostel Block 2,167.45,100.47,0.0,13.4,3.35,23.5,58.10823565326575
2026-03-18 21:50:28.894774,Hostel Block 2,177.65,106.59,0.0,14.21,3.55,24.1,69.87822896463346
2026-03-18 22:50:28.894774,Hostel Block 2,237.64,142.58,0.0,19.01,4.75,36.8,71.5988610285872
2026-03-18 23:50:28.894774,Hostel Block 2,192.43,115.46,0.0,15.39,3.85,26.4,80.03497326553472
2026-03-19 00:50:28.894774,Hostel Block 2,183.21,109.93,0.0,14.66,3.66,37.9,88.1151272709348
2026-03-19 01:50:28.894774,Hostel Block 2,50.59,30.35,0.0,4.05,1.01,33.1,86.52461778668814
2026-03-19 02:50:28.894774,Hostel Block 2,64.58,38.75,0.0,5.17,1.29,32.9,85.10381711263724
2026-03-19 03:50:28.894774,Hostel Block 2,58.73,35.24,0.0,4.7,1.17,36.6,84.5442488724078
2026-03-19 04:50:28.894774,Hostel Block 2,65.09,39.06,0.0,5.21,1.3,27.0,91.44225082644418
2026-03-19 05:50:28.894774,Hostel Block 2,62.73,37.64,0.0,5.02,1.25,29.2,83.14683122443415
2026-03-19 06:50:28.894774,Hostel Block 2,65.41,39.25,0.0,5.23,1.31,26.1,81.91284494453697
2026-03-19 07:50:28.894774,Hostel Block 2,93.65,39.33,28.09,7.49,1.87,27.1,81.65497623289728
2026-03-19 08:50:28.894774,Hostel Block 2,157.78,66.27,47.34,12.62,3.16,24.5,71.25539341841079
2026-03-19 09:50:28.894774,Hostel Block 2,172.74,72.55,51.82,13.82,3.45,36.7,67.5956281485762
2026-03-19 10:50:28.894774,Hostel Block 2,141.92,59.61,42.58,11.35,2.84,24.3,62.91421372887416
2026-03-19 11:50:28.894774,Hostel Block 2,107.64,45.21,32.29,8.61,2.15,23.7,48.62557618380388
2026-03-19 12:50:28.894774,Hostel Block 2,76.38,32.08,22.91,6.11,1.53,26.4,40.408984937108336
2026-03-19 13:50:28.894774,Hostel Block 2,67.2,28.22,20.16,5.38,1.34,37.1,32.22081264045866
2026-03-19 14:50:28.894774,Hostel Block 2,53.7,22.55,16.11,4.3,1.07,37.4,26.775831368533446
2026-03-19 15:50:28.894774,Hostel Block 2,70.47,29.6,21.14,5.64,1.41,22.1,16.26331344348668
2026-03-19 16:50:28.894774,Hostel Block 2,63.37,26.62,19.01,5.07,1.27,37.0,23.984220700300057
2026-03-19 17:50:28.894774,Hostel Block 2,83.3,34.99,24.99,6.66,1.67,23.3,30.801918704540924
2026-03-19 18:50:28.894774,Hostel Block 2,110.24,46.3,33.07,8.82,2.2,30.5,32.88153724289904
2026-03-19 19:50:28.894774,Hostel Block 2,131.56,55.26,39.47,10.52,2.63,35.9,48.05329944533328
2026-03-19 20:50:28.894774,Hostel Block 2,196.48,117.89,0.0,15.72,3.93,37.4,59.6602976204262
2026-03-19 21:50:28.894774,Hostel Block 2,225.95,135.57,0.0,18.08,4.52,35.6,70.16752331163988
2026-03-19 22:50:28.894774,Hostel Block 2,222.5,133.5,0.0,17.8,4.45,23.2,71.49433111607327
2026-03-19 23:50:28.894774,Hostel Block 2,182.73,109.64,0.0,14.62,3.65,23.1,81.524339218049
2026-03-20 00:50:28.894774,Hostel Block 2,175.74,105.45,0.0,14.06,3.51,35.7,79.6884091345067
2026-03-20 01:50:28.894774,Hostel Block 2,57.44,34.46,0.0,4.6,1.15,23.0,87.35571983146849
2026-03-20 02:50:28.894774,Hostel Block 2,59.65,35.79,0.0,4.77,1.19,29.2,91.55128636590722
2026-03-20 03:50:28.894774,Hostel Block 2,58.58,35.15,0.0,4.69,1.17,27.4,86.65225156484944
2026-03-20 04:50:28.894774,Hostel Block 2,59.73,35.84,0.0,4.78,1.19,36.0,87.96896819165272
2026-03-20 05:50:28.894774,Hostel Block 2,56.99,34.19,0.0,4.56,1.14,35.6,86.35222419706105
2026-03-20 06:50:28.894774,Hostel Block 2,67.8,40.68,0.0,5.42,1.36,32.0,85.85366674029979
2026-03-20 07:50:28.894774,Hostel Block 2,117.61,49.4,35.28,9.41,2.35,29.3,78.26211659236294
2026-03-20 08:50:28.894774,Hostel Block 2,133.72,56.16,40.12,10.7,2.67,28.3,70.02902395718391
2026-03-20 09:50:28.894774,Hostel Block 2,191.74,80.53,57.52,15.34,3.83,24.6,69.49668679014297
2026-03-20 10:50:28.894774,Hostel Block 2,144.42,60.66,43.33,11.55,2.89,32.4,55.38171708109045
2026-03-20 11:50:28.894774,Hostel Block 2,114.59,48.13,34.38,9.17,2.29,30.2,44.43464844173415
2026-03-20 12:50:28.894774,Hostel Block 2,72.98,30.65,21.89,5.84,1.46,24.0,36.516809444231356
2026-03-20 13:50:28.894774,Hostel Block 2,70.51,29.61,21.15,5.64,1.41,34.7,27.438210342155898
2026-03-20 14:50:28.894774,Hostel Block 2,62.52,26.26,18.76,5.0,1.25,36.9,22.870245642306315
2026-03-20 15:50:28.894774,Hostel Block 2,58.52,24.58,17.56,4.68,1.17,37.6,16.36556866489667
2026-03-20 16:50:28.894774,Hostel Block 2,63.69,26.75,19.11,5.1,1.27,29.4,23.002892296577926
2026-03-20 17:50:28.894774,Hostel Block 2,71.23,29.92,21.37,5.7,1.42,37.3,29.182092506880736
2026-03-20 18:50:28.894774,Hostel Block 2,113.34,47.6,34.0,9.07,2.27,25.0,36.68251975439729
2026-03-20 19:50:28.894774,Hostel Block 2,115.23,48.4,34.57,9.22,2.3,34.2,46.733714837652876
2026-03-20 20:50:28.894774,Hostel Block 2,178.25,106.95,0.0,14.26,3.57,22.8,60.84128137390085
2026-03-20 21:50:28.894774,Hostel Block 2,176.65,105.99,0.0,14.13,3.53,26.6,65.99993720809401
2026-03-20 22:50:28.894774,Hostel Block 2,218.76,131.26,0.0,17.5,4.38,31.8,74.36892560812895
2026-03-20 23:50:28.894774,Hostel Block 2,188.72,113.23,0.0,15.1,3.77,25.9,84.15593333807129
2026-03-21 00:50:28.894774,Hostel Block 2,189.77,113.86,0.0,15.18,3.8,31.9,87.56572426468347
2026-03-21 01:50:28.894774,Hostel Block 2,31.7,19.02,0.0,2.54,0.63,36.0,87.52894154000315
2026-03-21 02:50:28.894774,Hostel Block 2,36.78,22.07,0.0,2.94,0.74,28.5,92.27852297259457
2026-03-21 03:50:28.894774,Hostel Block 2,40.18,24.11,0.0,3.21,0.8,34.8,91.76002783787239
2026-03-21 04:50:28.894774,Hostel Block 2,39.06,23.44,0.0,3.12,0.78,34.1,91.57331088354778
2026-03-21 05:50:28.894774,Hostel Block 2,36.29,21.77,0.0,2.9,0.73,25.0,93.01073688375075
2026-03-21 06:50:28.894774,Hostel Block 2,47.58,28.55,0.0,3.81,0.95,26.3,85.20821616817291
2026-03-21 07:50:28.894774,Hostel Block 2,73.47,30.86,22.04,5.88,1.47,23.2,87.56294308443074
2026-03-21 08:50:28.894774,Hostel Block 2,99.59,41.83,29.88,7.97,1.99,34.6,83.07472508009258
2026-03-21 09:50:28.894774,Hostel Block 2,100.53,42.22,30.16,8.04,2.01,29.3,82.5572670794183
2026-03-21 10:50:28.894774,Hostel Block 2,104.3,43.8,31.29,8.34,2.09,27.2,76.61189388739913
2026-03-21 11:50:28.894774,Hostel Block 2,59.54,25.01,17.86,4.76,1.19,37.8,76.16674993747142
2026-03-21 12:50:28.894774,Hostel Block 2,44.14,18.54,13.24,3.53,0.88,31.8,77.17789626981778
2026-03-21 13:50:28.894774,Hostel Block 2,34.73,14.58,10.42,2.78,0.69,23.8,76.2095589712541
2026-03-21 14:50:28.894774,Hostel Block 2,34.29,14.4,10.29,2.74,0.69,34.2,69.53562363449149
2026-03-21 15:50:28.894774,Hostel Block 2,32.57,13.68,9.77,2.61,0.65,35.6,68.98632373009934
2026-03-21 16:50:28.894774,Hostel Block 2,45.93,19.29,13.78,3.67,0.92,32.7,73.86358667343131
2026-03-21 17:50:28.894774,Hostel Block 2,47.39,19.9,14.22,3.79,0.95,32.4,77.06741493780831
2026-03-21 18:50:28.894774,Hostel Block 2,52.23,21.94,15.67,4.18,1.04,24.1,77.38656360976515
2026-03-21 19:50:28.894774,Hostel Block 2,78.96,33.16,23.69,6.32,1.58,29.8,81.48911071636837
2026-03-21 20:50:28.894774,Hostel Block 2,108.43,65.06,0.0,8.67,2.17,31.5,82.89869177615611
2026-03-21 21:50:28.894774,Hostel Block 2,103.78,62.27,0.0,8.3,2.08,23.2,84.59000289772462
2026-03-21 22:50:28.894774,Hostel Block 2,115.34,69.2,0.0,9.23,2.31,28.0,84.3928706182987
2026-03-21 23:50:28.894774,Hostel Block 2,123.23,73.94,0.0,9.86,2.46,25.7,88.85506942268022
2026-03-22 00:50:28.894774,Hostel Block 2,106.59,63.96,0.0,8.53,2.13,35.8,85.87667543824668
2026-03-22 01:50:28.894774,Hostel Block 2,35.66,21.4,0.0,2.85,0.71,27.8,91.30573740221828
2026-03-22 02:50:28.894774,Hostel Block 2,39.1,23.46,0.0,3.13,0.78,22.6,85.01845217117713
2026-03-22 03:50:28.894774,Hostel Block 2,36.86,22.11,0.0,2.95,0.74,32.9,94.39784169618773
2026-03-22 04:50:28.894774,Hostel Block 2,36.49,21.89,0.0,2.92,0.73,29.8,93.48632731338708
2026-03-22 05:50:28.894774,Hostel Block 2,34.63,20.78,0.0,2.77,0.69,36.2,88.62137716887233
2026-03-22 06:50:28.894774,Hostel Block 2,43.44,26.07,0.0,3.48,0.87,23.2,86.26759455161239
2026-03-22 07:50:28.894774,Hostel Block 2,67.85,28.5,20.36,5.43,1.36,31.8,87.19066787306126
2026-03-22 08:50:28.894774,Hostel Block 2,89.5,37.59,26.85,7.16,1.79,31.5,88.34074214611819
2026-03-22 09:50:28.894774,Hostel Block 2,119.24,50.08,35.77,9.54,2.38,31.4,85.39502620928924
2026-03-22 10:50:28.894774,Hostel Block 2,89.93,37.77,26.98,7.19,1.8,34.9,84.22717215726473
2026-03-22 11:50:28.894774,Hostel Block 2,59.99,25.2,18.0,4.8,1.2,32.9,79.71449474092509
2026-03-22 12:50:28.894774,Hostel Block 2,48.55,20.39,14.56,3.88,0.97,24.1,72.27634625567376
2026-03-22 13:50:28.894774,Hostel Block 2,32.43,13.62,9.73,2.59,0.65,22.2,68.36782675998647
2026-03-22 14:50:28.894774,Hostel Block 2,36.81,15.46,11.04,2.94,0.74,27.6,73.28938894083461
2026-03-22 15:50:28.894774,Hostel Block 2,38.28,16.08,11.48,3.06,0.77,30.1,65.08402224470015
2026-03-22 16:50:28.894774,Hostel Block 2,46.21,19.41,13.86,3.7,0.92,32.2,71.18663024941421
2026-03-22 17:50:28.894774,Hostel Block 2,47.64,20.01,14.29,3.81,0.95,32.9,76.33431650595428
2026-03-22 18:50:28.894774,Hostel Block 2,57.98,24.35,17.39,4.64,1.16,23.2,79.16960036505066
2026-03-22 19:50:28.894774,Hostel Block 2,73.3,30.79,21.99,5.86,1.47,29.8,75.02164359411944
2026-03-22 20:50:28.894774,Hostel Block 2,102.62,61.57,0.0,8.21,2.05,27.4,85.01980286120013
2026-03-22 21:50:28.894774,Hostel Block 2,123.34,74.0,0.0,9.87,2.47,26.3,82.35760887366153
2026-03-22 22:50:28.894774,Hostel Block 2,147.12,88.27,0.0,11.77,2.94,23.8,88.55344267618285
2026-03-22 23:50:28.894774,Hostel Block 2,120.52,72.31,0.0,9.64,2.41,37.5,84.57519657256779
2026-03-23 00:50:28.894774,Hostel Block 2,115.38,69.23,0.0,9.23,2.31,27.3,83.4884250878495
2026-03-23 01:50:28.894774,Hostel Block 2,51.53,30.92,0.0,4.12,1.03,22.8,86.29084935118692
2026-03-23 02:50:28.894774,Hostel Block 2,66.0,39.6,0.0,5.28,1.32,23.4,93.5097008863707
